date_time,AJ네트웍스,AJ렌터카,AK홀딩스,BGF,BNK금융지주,BYC,CJ,CJ CGV,CJ대한통운,CJ씨푸드,CJ제일제당,CJ헬로,CS홀딩스,DB,DB금융투자,DB손해보험,DB하이텍,DGB금융지주,DRB동일,DSR
2018-04-20,6890.0,14650.0,73900.0,12650.0,10350.0,285000.0,159500.0,74900.0,155000.0,2830.0,321500.0,8470.0,76600.0,793.0,4185.0,60400.0,14500.0,11700.0,7220.0,5800.0
2018-04-23,6660.0,14700.0,73700.0,12700.0,10350.0,282500.0,161000.0,74500.0,155500.0,2830.0,332000.0,8390.0,77100.0,783.0,4180.0,62700.0,13600.0,11900.0,7380.0,6250.0
2018-04-24,6620.0,14750.0,74900.0,12550.0,10450.0,282500.0,164000.0,74800.0,155000.0,2835.0,340500.0,8560.0,77400.0,802.0,4410.0,62700.0,13600.0,11950.0,7300.0,6110.0
2018-04-25,6460.0,14150.0,73700.0,12350.0,10350.0,282000.0,159500.0,77000.0,152000.0,2820.0,340000.0,8970.0,78900.0,786.0,4595.0,63100.0,13450.0,12050.0,7290.0,6250.0
2018-04-26,6460.0,14000.0,74900.0,12550.0,10350.0,282000.0,159500.0,76700.0,154500.0,2840.0,332000.0,8930.0,78900.0,778.0,4605.0,62800.0,13400.0,12050.0,7300.0,6220.0
2018-04-27,6450.0,14100.0,73600.0,12550.0,10300.0,282000.0,160000.0,74700.0,153000.0,2825.0,334500.0,9080.0,79100.0,795.0,4665.0,61900.0,13400.0,12050.0,7290.0,6130.0
2018-04-30,6360.0,13550.0,73000.0,12700.0,10450.0,282500.0,162500.0,74300.0,156500.0,2820.0,343000.0,8540.0,79500.0,809.0,4680.0,62900.0,13450.0,12000.0,8280.0,6250.0
2018-05-02,6320.0,13750.0,72800.0,13850.0,10500.0,283000.0,165000.0,75700.0,157000.0,2890.0,345000.0,9050.0,80300.0,874.0,4675.0,62400.0,13800.0,12000.0,8580.0,6370.0
2018-05-03,6350.0,14500.0,72600.0,13400.0,10350.0,281500.0,164000.0,73500.0,153000.0,2860.0,341000.0,9220.0,80400.0,860.0,4565.0,63100.0,13800.0,12050.0,8100.0,6170.0
2018-05-04,6230.0,14550.0,74700.0,13150.0,10150.0,281500.0,165500.0,73400.0,154000.0,3055.0,342500.0,9000.0,77900.0,859.0,4570.0,61800.0,13400.0,11700.0,8240.0,6300.0
2018-05-08,6170.0,14500.0,73800.0,12800.0,10250.0,281500.0,162500.0,72500.0,152000.0,2995.0,342500.0,8950.0,85400.0,900.0,4555.0,61500.0,13800.0,11300.0,8250.0,6300.0
2018-05-09,6180.0,13900.0,77000.0,12900.0,10100.0,279500.0,162500.0,72800.0,154000.0,2935.0,342000.0,8800.0,83800.0,903.0,4500.0,61300.0,14300.0,11300.0,8170.0,6010.0
2018-05-10,6190.0,14100.0,76800.0,12800.0,10050.0,278000.0,164000.0,71400.0,165500.0,3020.0,359500.0,9770.0,84500.0,920.0,4535.0,59800.0,14450.0,11100.0,8100.0,6100.0
2018-05-11,6140.0,13650.0,78300.0,13000.0,10000.0,277000.0,169000.0,77000.0,174500.0,2995.0,356500.0,9950.0,101000.0,993.0,4695.0,61400.0,14600.0,11300.0,8400.0,6550.0
2018-05-14,6200.0,13550.0,78100.0,12750.0,10150.0,277000.0,169500.0,77100.0,175000.0,3025.0,359500.0,9610.0,96000.0,1210.0,4765.0,61500.0,14900.0,11300.0,8680.0,6650.0
2018-05-15,6360.0,13450.0,76700.0,12600.0,10250.0,277000.0,167500.0,76000.0,171500.0,3360.0,351500.0,9600.0,94100.0,1105.0,4800.0,60800.0,15400.0,11250.0,8290.0,6670.0
2018-05-16,6210.0,12700.0,77000.0,12300.0,10500.0,275000.0,164000.0,77300.0,164500.0,3220.0,354500.0,9780.0,84500.0,1045.0,4995.0,61800.0,15250.0,11400.0,7990.0,6110.0
2018-05-17,6150.0,12850.0,75600.0,12300.0,10400.0,275000.0,165000.0,76400.0,161500.0,3220.0,350500.0,10150.0,84600.0,1050.0,4970.0,60500.0,15000.0,11000.0,8010.0,6150.0
2018-05-18,6100.0,12750.0,77700.0,12350.0,10450.0,276500.0,166500.0,75600.0,162000.0,3275.0,347500.0,10200.0,86100.0,1055.0,4920.0,60600.0,15100.0,10900.0,8080.0,6120.0
2018-05-21,6100.0,12400.0,77200.0,12200.0,10350.0,276000.0,165500.0,73700.0,158000.0,3205.0,346500.0,10050.0,85900.0,1085.0,4795.0,61400.0,15150.0,11050.0,8040.0,6030.0
2018-05-23,5940.0,11850.0,76400.0,12200.0,10300.0,274000.0,163500.0,71700.0,156000.0,3175.0,345000.0,9700.0,86700.0,1110.0,4745.0,59700.0,15400.0,10850.0,7860.0,5940.0
2018-05-24,5940.0,12000.0,77900.0,12150.0,10300.0,271500.0,160500.0,70100.0,156000.0,3100.0,342500.0,9460.0,82800.0,1175.0,4690.0,60000.0,15150.0,10650.0,7700.0,5810.0
2018-05-25,5990.0,11600.0,76600.0,11900.0,10250.0,271000.0,155000.0,68300.0,150500.0,2990.0,337000.0,9240.0,77900.0,1175.0,4585.0,60200.0,15250.0,10600.0,7360.0,5480.0
2018-05-28,6200.0,11950.0,78400.0,11950.0,9870.0,271000.0,156500.0,66900.0,157000.0,3125.0,343000.0,9380.0,85200.0,1140.0,4735.0,59300.0,15600.0,10500.0,7800.0,5900.0
2018-05-29,6700.0,11750.0,78000.0,11700.0,9770.0,270500.0,154000.0,66700.0,151000.0,3035.0,346500.0,9960.0,81000.0,1110.0,4650.0,59000.0,15900.0,10750.0,7610.0,5700.0
2018-05-30,6490.0,11550.0,77600.0,11400.0,9430.0,269500.0,146000.0,65700.0,148000.0,3000.0,340500.0,9560.0,82000.0,1105.0,4545.0,57200.0,16700.0,10400.0,7910.0,5740.0
2018-05-31,6610.0,11400.0,80500.0,11350.0,9530.0,269500.0,148000.0,66000.0,149500.0,3165.0,350500.0,9510.0,82200.0,1145.0,4505.0,58500.0,17000.0,10350.0,7840.0,5800.0
2018-06-01,6600.0,11800.0,80700.0,11450.0,9480.0,270000.0,146500.0,66400.0,148000.0,3050.0,355500.0,9460.0,82500.0,1150.0,4440.0,58500.0,17550.0,10350.0,7690.0,5750.0
2018-06-04,6560.0,11600.0,80000.0,11500.0,9790.0,273000.0,146500.0,65600.0,153000.0,3200.0,357500.0,9220.0,81300.0,1155.0,4435.0,60200.0,17150.0,10500.0,7430.0,5720.0
2018-06-05,6550.0,11550.0,80000.0,11650.0,9770.0,273000.0,147000.0,66500.0,152500.0,3180.0,364000.0,9140.0,81500.0,1180.0,4435.0,61000.0,18550.0,10700.0,7370.0,5610.0
2018-06-07,6550.0,11500.0,80600.0,11900.0,10000.0,273000.0,153000.0,66100.0,154000.0,3180.0,379000.0,9220.0,82000.0,1180.0,4585.0,61600.0,18450.0,10650.0,7430.0,5770.0
2018-06-08,6450.0,11700.0,82000.0,11800.0,10000.0,273000.0,151000.0,67600.0,154000.0,3155.0,372500.0,9820.0,82100.0,1175.0,4580.0,61100.0,18900.0,10800.0,7570.0,5750.0
2018-06-11,6430.0,11700.0,84100.0,11850.0,10050.0,273000.0,154500.0,68000.0,161500.0,3280.0,380500.0,9980.0,83400.0,1160.0,4690.0,61000.0,19050.0,10850.0,7630.0,5730.0
2018-06-12,6310.0,11750.0,85900.0,11700.0,10150.0,272500.0,154500.0,68000.0,161500.0,3185.0,381500.0,10000.0,83500.0,1130.0,4690.0,61100.0,18800.0,11100.0,7480.0,5670.0
2018-06-14,6380.0,12150.0,86500.0,11400.0,9790.0,271500.0,150500.0,66100.0,156500.0,3180.0,372000.0,10100.0,82700.0,1030.0,4520.0,60200.0,19400.0,10700.0,7280.0,5460.0
2018-06-15,6210.0,12050.0,83300.0,11100.0,9720.0,271000.0,149500.0,66400.0,152000.0,3215.0,368000.0,9900.0,85400.0,1050.0,4480.0,60000.0,19350.0,11000.0,7280.0,5380.0
2018-06-18,5920.0,11300.0,79200.0,11100.0,9710.0,263500.0,146000.0,63100.0,153000.0,3080.0,359000.0,10350.0,87500.0,1010.0,4355.0,63100.0,19450.0,10800.0,7120.0,5250.0
2018-06-19,5970.0,10850.0,77600.0,11250.0,9640.0,258500.0,142500.0,62700.0,154000.0,3065.0,353000.0,10150.0,86900.0,995.0,4310.0,65400.0,19050.0,10550.0,6780.0,5080.0
2018-06-20,5990.0,11050.0,79700.0,11100.0,9540.0,258500.0,142500.0,63300.0,155500.0,3140.0,349500.0,10300.0,86200.0,1020.0,4390.0,63500.0,19350.0,10450.0,6880.0,5220.0
2018-06-21,6150.0,10650.0,79000.0,10800.0,9130.0,258500.0,140000.0,62000.0,158500.0,3390.0,350000.0,11050.0,86000.0,1015.0,4340.0,60500.0,19300.0,10050.0,6710.0,5100.0
2018-06-22,6080.0,10550.0,76500.0,10750.0,9330.0,258500.0,140500.0,64000.0,164000.0,3125.0,350500.0,10750.0,83500.0,1025.0,4250.0,60600.0,20700.0,10200.0,6600.0,4930.0
2018-06-25,6130.0,10800.0,75500.0,10950.0,9440.0,258500.0,143000.0,67600.0,164500.0,3100.0,355000.0,10750.0,83700.0,1000.0,4300.0,60200.0,19650.0,10350.0,6800.0,4970.0
2018-06-26,6150.0,10650.0,76200.0,10750.0,9490.0,253500.0,136500.0,67800.0,160000.0,3070.0,352000.0,10900.0,79700.0,971.0,4245.0,59700.0,19800.0,10500.0,6800.0,4870.0
2018-06-27,6180.0,10500.0,74900.0,10900.0,9250.0,250500.0,136500.0,66300.0,160000.0,3105.0,347500.0,10100.0,77600.0,947.0,4220.0,59600.0,20350.0,10200.0,6830.0,4730.0
2018-06-28,6040.0,10050.0,75300.0,10800.0,9160.0,249500.0,136500.0,67200.0,163000.0,2985.0,350500.0,10400.0,78700.0,925.0,4135.0,59200.0,19300.0,10000.0,6760.0,4600.0
2018-06-29,6110.0,10450.0,75400.0,10800.0,9350.0,248000.0,142000.0,67200.0,168000.0,2915.0,352500.0,10800.0,79500.0,956.0,4135.0,59000.0,19600.0,10250.0,6700.0,4685.0
2018-07-02,5970.0,10100.0,70200.0,10500.0,9100.0,247500.0,139000.0,65100.0,163000.0,2800.0,347500.0,10500.0,79300.0,912.0,3980.0,57300.0,18900.0,9900.0,6390.0,4375.0
2018-07-03,5870.0,9900.0,70100.0,10200.0,9080.0,245000.0,138500.0,66700.0,167500.0,2805.0,339000.0,10150.0,78600.0,935.0,3990.0,59300.0,19050.0,9830.0,6500.0,4425.0
2018-07-04,5790.0,9840.0,70600.0,10250.0,8970.0,245000.0,139000.0,66000.0,172500.0,2810.0,335500.0,9940.0,79200.0,975.0,3925.0,60600.0,18600.0,9830.0,6500.0,4460.0
2018-07-05,5840.0,9250.0,71000.0,10200.0,9080.0,244500.0,136500.0,64400.0,169500.0,2755.0,330500.0,9590.0,80500.0,952.0,3890.0,60100.0,18650.0,9850.0,6490.0,4430.0
2018-07-06,5830.0,9530.0,73000.0,10300.0,9370.0,244500.0,143500.0,65400.0,168500.0,2800.0,339500.0,9720.0,79000.0,922.0,3935.0,61900.0,18550.0,10000.0,6490.0,4565.0
2018-07-09,5800.0,9380.0,72900.0,10300.0,9460.0,245000.0,144000.0,65800.0,173000.0,2965.0,335500.0,9540.0,79500.0,889.0,3955.0,63100.0,18900.0,10100.0,6530.0,4440.0
2018-07-10,5800.0,10050.0,74400.0,10300.0,9440.0,245000.0,143500.0,66400.0,173000.0,2915.0,336500.0,10000.0,79300.0,912.0,3990.0,62100.0,18450.0,10150.0,6590.0,4560.0
2018-07-11,5820.0,9900.0,73200.0,10200.0,9280.0,258500.0,144500.0,66000.0,172500.0,2815.0,338500.0,10000.0,78700.0,907.0,3910.0,60900.0,18250.0,10050.0,6610.0,4610.0
2018-07-12,5700.0,9910.0,75000.0,10100.0,9060.0,264000.0,143500.0,65300.0,170500.0,2870.0,336000.0,10300.0,76300.0,904.0,3915.0,61100.0,18350.0,9800.0,6890.0,4705.0
2018-07-13,5650.0,10200.0,77700.0,10300.0,9180.0,265000.0,148500.0,65500.0,170000.0,2840.0,342000.0,9790.0,76900.0,904.0,4000.0,61500.0,18850.0,10050.0,6880.0,4700.0
2018-07-16,5540.0,10150.0,79000.0,9740.0,8990.0,261000.0,148000.0,65300.0,168000.0,2810.0,331500.0,9700.0,77000.0,912.0,3960.0,60300.0,18700.0,9850.0,6860.0,4695.0
2018-07-17,5540.0,10100.0,80300.0,9770.0,8910.0,261000.0,147500.0,64000.0,167500.0,2805.0,333000.0,9080.0,76500.0,904.0,3985.0,60200.0,18850.0,9860.0,6900.0,4725.0
2018-07-18,5410.0,10050.0,78300.0,9500.0,8770.0,258000.0,144500.0,64000.0,167000.0,2780.0,330000.0,9010.0,75500.0,885.0,3940.0,60400.0,18600.0,9720.0,6960.0,4620.0
2018-07-19,5370.0,9850.0,75800.0,9400.0,8710.0,258500.0,139000.0,62600.0,155000.0,2730.0,323000.0,8700.0,75200.0,862.0,3935.0,59400.0,18250.0,9570.0,6790.0,4450.0
2018-07-20,5330.0,10000.0,76400.0,9160.0,8740.0,258500.0,142500.0,63100.0,161500.0,2725.0,329500.0,9010.0,74400.0,827.0,3980.0,60700.0,18200.0,9630.0,6780.0,4400.0
2018-07-23,5150.0,9780.0,74900.0,9230.0,8770.0,257500.0,143000.0,63100.0,161000.0,2675.0,332000.0,8710.0,71800.0,792.0,3860.0,62800.0,17050.0,9550.0,6430.0,4250.0
2018-07-24,5170.0,10150.0,75800.0,9370.0,8820.0,255000.0,143000.0,62500.0,155500.0,2690.0,335000.0,8770.0,73700.0,811.0,3860.0,63500.0,17400.0,9550.0,6500.0,4345.0
2018-07-25,5050.0,10050.0,76500.0,9350.0,8990.0,252000.0,141000.0,60700.0,156500.0,2670.0,335000.0,8560.0,73700.0,800.0,3890.0,62900.0,17350.0,9740.0,6510.0,4310.0
2018-07-26,5230.0,10300.0,78200.0,9350.0,8940.0,254000.0,140000.0,60100.0,157500.0,2715.0,334000.0,8840.0,73900.0,815.0,3960.0,61100.0,16500.0,9770.0,6610.0,4445.0
2018-07-27,5270.0,10800.0,77600.0,9350.0,8890.0,256500.0,138500.0,59300.0,156500.0,2725.0,334500.0,8790.0,74900.0,877.0,3980.0,61600.0,17550.0,9650.0,6650.0,4480.0
2018-07-30,5270.0,11200.0,75600.0,9360.0,8920.0,255500.0,138000.0,60100.0,154000.0,2795.0,334500.0,8970.0,75800.0,875.0,3940.0,63900.0,16750.0,9550.0,6760.0,4570.0
2018-07-31,5260.0,11400.0,77200.0,9510.0,8970.0,257500.0,140500.0,60100.0,151000.0,2785.0,338000.0,9130.0,74600.0,865.0,3925.0,64500.0,16800.0,9350.0,6760.0,4590.0
2018-08-01,5430.0,11500.0,77100.0,9540.0,8930.0,258500.0,141000.0,61200.0,152000.0,2790.0,342500.0,8850.0,74200.0,850.0,4075.0,65500.0,17250.0,9890.0,6770.0,4550.0
2018-08-02,5390.0,11450.0,76400.0,9370.0,8660.0,258000.0,140500.0,60700.0,151500.0,2735.0,339500.0,8660.0,73400.0,845.0,3970.0,63800.0,17000.0,10250.0,6560.0,4430.0
2018-08-03,5350.0,11550.0,76600.0,9490.0,8500.0,256000.0,140500.0,61000.0,154000.0,2765.0,344000.0,8800.0,73600.0,843.0,4060.0,65000.0,17000.0,10100.0,6630.0,4490.0
2018-08-06,5380.0,11400.0,75800.0,9590.0,8590.0,254000.0,143500.0,61000.0,151500.0,2765.0,347000.0,9080.0,73000.0,836.0,4145.0,68000.0,16450.0,10200.0,6640.0,4505.0
2018-08-07,5360.0,11750.0,76000.0,9540.0,8570.0,254000.0,145000.0,60600.0,152500.0,2765.0,343500.0,9310.0,72900.0,836.0,4120.0,68100.0,16100.0,10250.0,6700.0,4475.0
2018-08-08,5270.0,11900.0,75400.0,9490.0,8560.0,251000.0,143500.0,60000.0,150500.0,2765.0,339500.0,9010.0,72400.0,832.0,4250.0,66200.0,16950.0,10200.0,6700.0,4580.0
2018-08-09,5230.0,12000.0,74800.0,9600.0,8510.0,248000.0,142000.0,58700.0,151000.0,2760.0,341500.0,9290.0,72800.0,830.0,4250.0,66200.0,16050.0,10000.0,6710.0,4585.0
2018-08-10,5240.0,12100.0,74800.0,9750.0,8530.0,246000.0,146000.0,59300.0,150500.0,2705.0,354000.0,9240.0,73100.0,822.0,4210.0,67600.0,15800.0,10100.0,6650.0,4595.0
2018-08-13,5090.0,11300.0,72000.0,9570.0,8400.0,250000.0,142000.0,53200.0,143500.0,2655.0,349000.0,9120.0,73100.0,796.0,4060.0,67200.0,15550.0,9860.0,6530.0,4505.0
2018-08-14,5090.0,12100.0,73000.0,9600.0,8410.0,251500.0,142500.0,55000.0,144500.0,2665.0,344500.0,9020.0,73200.0,808.0,4125.0,68100.0,16200.0,10000.0,6580.0,4505.0
2018-08-16,5090.0,12150.0,72200.0,9380.0,8250.0,257000.0,141000.0,53800.0,145000.0,2625.0,339500.0,8870.0,72900.0,781.0,4330.0,68300.0,16600.0,9980.0,6750.0,4380.0
2018-08-17,5090.0,12100.0,71700.0,9410.0,8100.0,259000.0,138500.0,52000.0,143500.0,2650.0,340500.0,8890.0,73400.0,810.0,4270.0,68200.0,16250.0,9970.0,6870.0,4420.0
2018-08-20,5090.0,12300.0,71000.0,9430.0,8220.0,259000.0,137500.0,51100.0,147500.0,2655.0,337000.0,8750.0,73400.0,799.0,4250.0,68500.0,16200.0,10100.0,7130.0,4440.0
2018-08-21,5040.0,12500.0,70500.0,9540.0,8280.0,261500.0,140000.0,52200.0,152000.0,2690.0,337000.0,8680.0,73800.0,803.0,4285.0,67800.0,16950.0,10200.0,7260.0,4445.0
2018-08-22,5040.0,12450.0,69100.0,9570.0,8260.0,263000.0,139000.0,52800.0,154500.0,2685.0,337500.0,8740.0,72500.0,830.0,4260.0,67000.0,17100.0,10150.0,7300.0,4440.0
2018-08-23,5060.0,12850.0,67900.0,9400.0,8200.0,261500.0,136000.0,53000.0,157000.0,2680.0,337500.0,8050.0,71200.0,836.0,4240.0,67300.0,17250.0,9990.0,7240.0,4440.0
2018-08-24,5060.0,12900.0,67200.0,9370.0,8220.0,260500.0,134500.0,52500.0,154500.0,2690.0,338500.0,8150.0,69000.0,843.0,4250.0,66100.0,17250.0,10100.0,7350.0,4345.0
2018-08-27,5020.0,13200.0,67200.0,9520.0,8200.0,258500.0,135000.0,55400.0,154000.0,2690.0,341000.0,7970.0,65800.0,810.0,4260.0,63300.0,17300.0,10200.0,7390.0,4310.0
2018-08-28,5020.0,13250.0,67400.0,9830.0,8300.0,257500.0,135000.0,54600.0,153500.0,2680.0,349000.0,7800.0,65600.0,810.0,4260.0,63900.0,17700.0,10300.0,7410.0,4295.0
2018-08-29,4995.0,12950.0,67000.0,9670.0,8290.0,260500.0,135500.0,54100.0,153500.0,2675.0,343000.0,7890.0,66300.0,810.0,4290.0,63300.0,18250.0,10450.0,7410.0,4350.0
2018-08-30,5210.0,13200.0,66000.0,9520.0,8250.0,259000.0,132500.0,53500.0,153000.0,2685.0,339500.0,7990.0,68200.0,810.0,4230.0,62900.0,18300.0,10250.0,7410.0,4395.0
2018-08-31,5260.0,13700.0,67200.0,9440.0,8340.0,259000.0,132000.0,53000.0,154000.0,2675.0,342500.0,8560.0,68100.0,813.0,4195.0,64000.0,18350.0,10250.0,7380.0,4450.0
2018-09-03,5160.0,13700.0,66300.0,9320.0,8310.0,269500.0,132000.0,52500.0,152000.0,2685.0,345000.0,8380.0,67300.0,801.0,4180.0,63300.0,18400.0,10150.0,7370.0,4400.0
2018-09-04,5240.0,13600.0,65300.0,9230.0,8270.0,266500.0,133500.0,52900.0,148000.0,2710.0,337000.0,9160.0,67600.0,801.0,4160.0,63800.0,18400.0,10050.0,7310.0,4400.0
2018-09-05,5300.0,13950.0,66000.0,9210.0,8210.0,264500.0,132500.0,52900.0,152000.0,2710.0,334000.0,9420.0,68700.0,797.0,4150.0,63900.0,18450.0,10150.0,7320.0,4410.0
2018-09-06,5630.0,14050.0,65000.0,9160.0,8170.0,270000.0,133500.0,52400.0,155500.0,2730.0,332500.0,9920.0,68700.0,783.0,4120.0,64500.0,17850.0,10000.0,7340.0,4440.0
2018-09-07,5720.0,14600.0,63500.0,9320.0,8320.0,276500.0,133500.0,52000.0,161500.0,2750.0,332500.0,10250.0,69100.0,793.0,4140.0,64500.0,17800.0,10100.0,7110.0,4430.0
2018-09-10,5850.0,14300.0,61700.0,9660.0,8400.0,275500.0,133000.0,51000.0,167000.0,2795.0,333500.0,10250.0,69100.0,795.0,4140.0,64000.0,17200.0,10300.0,7140.0,4495.0
2018-09-11,5860.0,14000.0,61600.0,9710.0,8350.0,278000.0,133500.0,51000.0,165000.0,2805.0,328000.0,9950.0,71600.0,799.0,4155.0,63800.0,16800.0,10200.0,7100.0,4570.0
2018-09-12,5800.0,14200.0,62200.0,9710.0,8330.0,280500.0,133500.0,51900.0,166500.0,2800.0,326500.0,9440.0,70200.0,798.0,4145.0,63700.0,17150.0,10100.0,7080.0,4630.0
2018-09-13,6000.0,14150.0,62400.0,9850.0,8390.0,274500.0,134000.0,52900.0,166000.0,2865.0,332000.0,9550.0,69700.0,800.0,4170.0,62400.0,17000.0,10000.0,7070.0,4645.0
2018-09-14,6490.0,15000.0,64300.0,9720.0,8390.0,274000.0,139000.0,54700.0,165500.0,2790.0,327500.0,9490.0,69800.0,803.0,4275.0,62800.0,17350.0,10250.0,7090.0,4615.0
2018-09-17,6800.0,15800.0,63300.0,9560.0,8370.0,271500.0,136000.0,53600.0,164500.0,2825.0,327500.0,9900.0,69200.0,800.0,4230.0,62900.0,16900.0,10050.0,7100.0,4550.0
2018-09-18,6910.0,16500.0,62400.0,9300.0,8210.0,274000.0,135500.0,54200.0,162000.0,2950.0,325500.0,9570.0,69100.0,802.0,4210.0,62600.0,16900.0,9940.0,7090.0,4540.0
2018-09-19,6970.0,16200.0,61800.0,9230.0,8200.0,270500.0,133000.0,52600.0,162000.0,2825.0,325500.0,9350.0,69000.0,880.0,4210.0,64100.0,16750.0,9830.0,6990.0,4500.0
2018-09-20,7030.0,16200.0,60600.0,9170.0,8240.0,273500.0,133500.0,52500.0,158000.0,2765.0,328000.0,9710.0,68800.0,951.0,4200.0,65100.0,16500.0,9930.0,6940.0,4380.0
2018-09-21,6490.0,15750.0,60300.0,9370.0,8340.0,273000.0,135500.0,52500.0,158000.0,2790.0,331000.0,9770.0,69000.0,990.0,4185.0,66700.0,16450.0,10050.0,6960.0,4460.0
2018-09-27,6360.0,14050.0,62000.0,9350.0,8500.0,273000.0,134000.0,52400.0,156000.0,2790.0,330500.0,9920.0,68500.0,940.0,4280.0,71500.0,15850.0,10150.0,6910.0,4470.0
2018-09-28,6160.0,13500.0,61200.0,9400.0,8600.0,272000.0,135000.0,51900.0,158000.0,2790.0,333500.0,10200.0,68000.0,980.0,4280.0,72800.0,15800.0,10150.0,6930.0,4465.0
2018-10-01,6180.0,13450.0,59500.0,9320.0,8660.0,270000.0,135500.0,51900.0,158000.0,2765.0,331500.0,10050.0,68500.0,947.0,4300.0,73700.0,15650.0,10450.0,7060.0,4465.0
